,clust,Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
1307,3,27243,0,6785,12,0,0,4606
1308,3,64969,0,1135,13,0,0,4996
1309,3,6112,0,0,0,0,0,5072
1310,3,71784,0,39276,20,0,0,4936
1311,3,31484,0,3125,11,0,0,4117
1312,3,17995,0,0,0,0,0,4994
1313,3,40994,0,26916,15,500,1,5078
1314,2,286101,1000,72965,31,3000,11,4666
1315,3,205219,0,30347,19,0,0,4792
1316,3,74777,0,20630,8,0,0,5384
1317,3,218191,0,24630,17,0,0,5240
1318,3,22132,0,0,0,0,0,5150
1319,3,83508,1514,11268,13,2176,2,5069
1320,3,88122,0,19408,13,0,0,5174
1321,2,152284,0,77045,38,1648,10,4996
1322,3,4146,0,3750,9,0,0,5210
1323,3,25272,0,0,0,0,0,5189
1324,3,21855,0,200,3,0,0,5383
1325,0,63454,0,49068,13,0,0,5383
1326,3,24292,0,6558,10,0,0,5276
1327,3,60168,0,44133,16,0,0,4313
1328,3,9554,0,2710,3,0,0,5064
1329,3,30130,0,9192,15,0,0,4993
1330,3,12665,0,4125,24,0,0,4539
1331,3,9860,0,99,1,99,1,5055
1332,3,10069,0,200,1,0,0,4933
1333,3,2224,0,0,0,0,0,5098
1334,3,40576,0,0,0,0,0,5118
1335,3,5667,0,5667,4,0,0,4937
1336,3,59791,0,3254,7,0,0,4602
1337,2,128664,8019,44298,16,50,1,5155
1338,3,126947,0,2350,2,350,1,5167
1339,3,189235,0,20487,20,0,0,5282
1340,3,38604,0,625,5,0,0,5184
1341,3,73008,0,12930,18,0,0,5050
1342,3,62942,500,4752,8,2121,6,5070
1343,3,33057,763,5190,5,0,0,4828
1344,3,42572,0,21809,14,100,1,5070
1345,3,38671,0,2200,9,1000,5,5192
1346,3,5320,0,2275,9,0,0,5084
1347,3,228529,0,24687,14,500,1,4924
1348,3,46272,0,5720,10,800,3,5092
1349,3,113758,0,12616,14,0,0,5199
1350,3,105458,0,750,4,700,2,4924
1351,3,39946,0,16951,14,0,0,5282
1352,3,92859,0,33378,15,0,0,5185
1353,3,25158,0,52278,17,0,0,5079
1354,3,82270,0,24612,6,0,0,5270
1355,3,97155,0,10004,3,0,0,5244
1356,3,153197,0,14712,17,100,1,5189
1357,3,55864,0,3691,6,500,1,5251
1358,3,23890,0,35574,19,0,0,5031
1359,3,46545,1000,0,0,0,0,5066
1360,3,7354,0,0,0,0,0,5050
1361,3,45031,0,1000,1,0,0,5227
1362,3,16125,0,23288,17,0,0,5210
1363,3,200,0,200,1,200,1,5254
1364,2,195754,0,98535,40,2550,9,5202
1365,3,54189,0,8940,17,0,0,4791
1366,3,15439,0,490,3,0,0,5147
1367,3,56308,0,2500,3,1000,2,4688
1368,3,1000,0,0,0,0,0,4769
1369,3,45412,0,1100,3,1100,3,5163
1370,3,21582,0,10811,15,0,0,4695
1371,3,16866,0,0,0,0,0,5072
1372,0,86011,0,31769,18,0,0,5381
1373,3,31786,0,2661,10,0,0,5380
1374,3,16994,0,1550,3,1050,2,5379
1375,3,5824,0,0,0,0,0,5401
1376,3,17587,0,17587,7,0,0,5367
1377,3,1000,0,0,0,0,0,5367
1378,2,91670,0,48193,17,1000,2,5365
1379,2,92800,0,62042,23,350,1,5358
1380,3,31134,0,20108,17,0,0,5352
1381,3,57002,0,2570,13,0,0,5350
1382,3,66516,0,45406,16,200,1,5311
1383,3,18154,0,7748,16,0,0,5310
1384,2,320997,2556,82255,24,0,0,5345
1385,0,14345,0,50752,16,0,0,5487
1386,3,43603,0,17100,4,100,1,5335
1387,3,1836,0,850,4,350,3,5329
1388,3,156041,0,5644,13,0,0,5324
1389,2,49145,0,12755,22,2450,7,5323
1390,3,11648,0,475,4,0,0,5318
1391,3,14525,0,4625,28,0,0,5317
1392,3,10689,0,2750,15,0,0,5315
1393,3,37552,0,100,1,0,0,5340
1394,2,210350,0,56754,14,0,0,5302
1395,3,26156,0,23831,16,0,0,5297
1396,3,32061,0,1100,6,0,0,5295
1397,2,355145,0,61926,29,806,8,5288
1398,3,6000,0,0,0,0,0,5286
1399,3,30892,0,11474,11,0,0,5283
1400,3,29263,0,15184,13,0,0,5279
1401,2,221432,0,31975,21,0,0,5275
1402,3,43761,0,5398,16,0,0,5268
1403,3,21393,0,5040,2,0,0,5262
1404,3,108950,0,3300,9,3300,9,5259
1405,3,25089,0,40763,19,550,2,5259
1406,3,77709,0,36028,19,100,2,5253
1407,3,22533,1000,22206,17,100,1,5248
1408,3,25302,0,11312,13,0,0,5245
1409,3,11908,0,0,0,0,0,5240
1410,3,176982,0,2299,9,0,0,5234
1411,2,8723,0,77923,15,0,0,5231
1412,3,9071,0,1647,9,0,0,5225
1413,3,144848,0,37056,15,0,0,5219
1414,2,130364,0,62083,15,250,1,5213
1415,3,15592,4924,37173,13,0,0,5209
1416,3,25404,0,2125,7,500,1,5203
1417,3,34584,0,6962,21,1500,7,5202
1418,2,32313,0,29188,27,0,0,5397
1419,2,168897,0,37451,24,400,2,5189
1420,3,68891,1697,37257,14,500,1,5178
1421,3,18068,0,0,0,0,0,5174
1422,2,137134,0,92740,20,0,0,5170
1423,3,26561,0,100,1,0,0,4926
1424,1,22093,0,14857,11,200,1,2587
1425,3,58538,1739,48670,19,500,2,4352
1426,3,29667,0,5304,19,0,0,4841
1427,3,88093,0,15518,13,343,1,4660
1428,3,472241,500,3600,12,3500,11,5045
1429,3,62569,0,33765,19,50,1,4888
1430,3,20982,0,44238,18,0,0,4716
1431,3,44665,0,333,2,333,2,3601
1432,3,22639,0,1840,4,0,0,5168
1433,2,120152,0,6250,27,3750,26,4497
1434,3,51402,0,4375,14,0,0,4978
1435,3,32749,0,450,3,450,3,5050
1436,2,170309,0,66546,20,4130,4,5009
1437,3,18924,0,4000,18,0,0,5168
1438,3,61919,0,39163,14,350,1,5157
1439,3,193547,0,3544,12,0,0,5153
1440,3,57927,0,1500,3,1500,3,5149
1441,2,161321,0,59645,21,0,0,5147
1442,3,66936,2370,3450,5,950,4,5147
1443,3,72178,0,2100,10,0,0,5139
1444,3,33964,0,300,3,0,0,5128
1445,3,94272,0,11098,16,0,0,5121
1446,3,53360,0,7251,5,6251,4,5120
1447,3,3578,0,0,0,0,0,5114
1448,3,29342,0,5835,4,0,0,5153
1449,3,28228,0,12948,13,300,1,5108
1450,2,118601,0,51240,19,0,0,5105
1451,3,24660,0,7206,14,0,0,5136
1452,3,147822,0,42469,18,0,0,5107
1453,2,190208,0,37122,38,1800,6,5091
1454,3,2625,0,125,1,0,0,5087
1455,3,49438,0,33912,14,0,0,5085
1456,3,24930,0,13060,9,0,0,5084
1457,3,89835,0,9058,11,0,0,5080
1458,3,46734,0,10007,18,0,0,5080
1459,3,315273,0,12584,9,4084,4,5079
1460,3,50,0,50,1,50,1,5073
1461,2,97416,0,63679,29,0,0,5093
1462,2,127768,0,65264,21,250,1,5064
1463,3,139882,0,47089,15,0,0,4859
1464,3,10740,0,0,0,0,0,4926
1465,3,57330,0,380,3,0,0,4986
1466,3,33560,0,2600,14,0,0,4604
1467,3,53210,0,11422,10,0,0,4993
1468,3,9795,0,0,0,0,0,4960
1469,3,16984,0,10334,15,0,0,4884
1470,3,46349,0,33923,20,1100,2,4856
1471,3,118079,0,43298,16,500,1,4867
1472,3,29632,0,0,0,0,0,4898
1473,3,164307,0,21704,14,0,0,4023
1474,3,13490,0,0,0,0,0,4870
1475,3,36296,0,5780,6,0,0,4600
1476,3,190429,6168,27500,11,1500,3,4974
1477,3,120447,0,53804,15,350,1,4840
1478,3,35094,0,4000,11,0,0,4944
1479,2,208804,0,56204,31,500,1,4429
1480,3,30662,0,0,0,0,0,4996
1481,3,157452,0,45312,18,0,0,4471
1482,3,24266,0,2375,12,0,0,4111
1483,2,49991,0,44146,27,2510,4,4803
1484,3,42275,925,4100,6,1600,5,4712
1485,3,59162,0,2520,7,0,0,4726
1486,2,109625,0,63372,19,500,1,5056
1487,3,30486,0,0,0,0,0,5051
1488,2,240904,2288,63385,22,350,1,5045
1489,2,266776,0,8370,30,6520,28,5042
1490,3,20818,0,15214,4,0,0,5036
1491,3,106509,0,1113,7,0,0,5036
1492,3,65982,0,1750,4,750,3,5030
1493,3,9002,0,1586,9,0,0,4933
1494,3,16088,0,17872,15,0,0,4563
1495,3,10079,0,569,8,0,0,4651
1496,2,48863,0,71013,18,1050,3,4925
1497,3,137402,0,950,6,200,3,4685
1498,3,71076,1000,10000,1,0,0,4820
1499,3,20630,0,2045,4,0,0,4643
1500,3,119180,1467,9275,20,1300,6,4657
1501,3,54116,1846,34997,14,0,0,4848
1502,3,36665,0,1625,6,0,0,4747
1503,2,507371,0,51765,18,450,1,4770
1504,3,48721,0,18781,12,300,3,4672
1505,2,391222,0,27471,20,1600,7,4905
1506,3,88668,0,9889,15,100,1,4903
1507,3,46074,0,2193,11,0,0,4419
1508,3,1923,0,1170,2,0,0,4615
1509,3,46030,0,4375,27,0,0,4566
1510,3,31236,0,2250,13,0,0,4523
1511,3,18351,0,0,0,0,0,4744
1512,3,4779,0,600,2,0,0,4926
1513,3,124775,1704,11564,8,700,2,4847
1514,3,66923,0,17139,12,0,0,4875
1515,3,24008,0,540,3,0,0,4901
1516,3,118415,2329,4475,10,100,1,4545
1517,3,2793,0,8000,3,0,0,4588
1518,3,70464,0,4000,4,1000,2,4889
1519,3,71930,0,32774,13,500,1,4300
1520,3,126484,0,5942,13,3192,11,4758
1521,3,39503,0,16671,18,2339,2,4884
1522,3,7291,0,0,0,0,0,4104
1523,3,4838,0,23592,16,500,1,5024
1524,3,73811,0,25394,14,1000,2,5021
1525,2,156219,0,55874,24,0,0,5015
1526,3,114376,0,33949,15,0,0,5009
1527,3,23965,0,7308,16,550,3,5003
1528,3,45766,0,4550,11,1300,7,5002
1529,2,57857,1099,62650,37,12400,29,4996
1530,3,19998,0,4309,13,0,0,4995
1531,3,29506,0,4826,16,500,2,4993
1532,3,6020,1505,0,0,0,0,4986
1533,3,27989,0,25369,16,2729,2,4981
1534,3,21933,0,27166,15,550,1,4974
1535,2,58758,0,6500,38,0,0,4974
1536,3,86069,0,35282,21,0,0,4972
1537,3,8350,0,2125,10,0,0,4967
1538,3,26862,0,15510,15,0,0,4965
1539,2,133853,0,68136,14,0,0,4960
1540,3,72623,0,0,0,0,0,4957
1541,3,36887,0,9048,11,0,0,4951
1542,2,49737,0,60922,22,550,2,4946
1543,3,53869,0,6750,26,0,0,4940
1544,3,5264,0,0,0,0,0,4496
1545,3,132132,6920,20443,18,1310,4,3916
1546,2,319241,0,71867,36,0,0,4692
1547,2,333346,2139,52013,31,4309,12,4469
1548,3,22459,0,104,2,0,0,4215
1549,3,65021,0,10369,12,0,0,3547
1550,3,44205,0,28340,13,0,0,3676
1551,3,18433,0,3174,9,0,0,3930
1552,3,6341,0,3658,12,0,0,3706
1553,3,3641,0,1164,3,0,0,3603
1554,3,39207,0,965,3,0,0,3757
1555,3,63362,0,16331,15,350,1,3544
1556,3,220267,0,8500,4,0,0,4716
1557,3,329,0,23492,14,0,0,4868
1558,3,22424,0,648,2,0,0,3951
1559,3,36805,0,13018,16,0,0,3799
1560,3,63437,0,7160,15,0,0,4595
1561,3,8962,4481,0,0,0,0,4198
1562,3,7922,0,0,0,0,0,4491
1563,3,113731,0,1700,5,700,4,4482
1564,3,12612,0,0,0,0,0,4170
1565,1,45916,0,675,6,500,2,2818
1566,3,51324,0,20533,14,0,0,4408
1567,3,412,0,13000,1,0,0,4761
1568,3,8103,0,2750,15,0,0,4776
1569,2,91237,0,78864,26,0,0,4321
1570,3,17388,0,0,0,0,0,4232
1571,3,52046,0,1058,8,683,7,3456
1572,3,50015,0,20839,16,50,1,4497
1573,3,45340,0,14063,16,500,1,4660
1574,3,200963,0,6164,4,150,1,4782
1575,3,85884,0,7742,9,0,0,4692
1576,3,4236,0,3000,7,0,0,4148
1577,3,55843,0,6000,3,0,0,4341
1578,3,43000,0,1273,4,173,1,4646
1579,3,5573,0,1958,17,0,0,3714
1580,3,2080,0,0,0,0,0,4635
1581,3,43686,0,4039,12,0,0,4328
1582,3,11001,0,255,5,0,0,4315
1583,3,10146,0,26633,12,0,0,4509
1584,3,35062,0,16237,26,0,0,4152
1585,3,11866,0,6139,9,0,0,4667
1586,3,41048,0,1195,3,0,0,4856
1587,3,25004,0,1113,3,0,0,4860
1588,3,194074,1448,12500,6,0,0,4701
1589,3,65952,0,34770,14,0,0,4827
1590,3,265532,0,4652,13,0,0,4849
1591,3,61286,0,1500,5,0,0,4755
1592,3,118177,0,20910,18,402,1,4811
1593,2,183370,0,30988,14,12988,9,4848
1594,3,98608,0,969,12,0,0,4663
1595,2,22529,0,5115,20,3400,16,4865
1596,3,2502,0,15500,4,500,1,4761
1597,3,123430,0,49987,17,0,0,4798
1598,3,36219,0,4044,10,0,0,4595
1599,2,61405,250,32316,20,1350,8,4828
1600,3,3789,0,181,3,0,0,4756
1601,3,16065,0,0,0,0,0,4456
1602,2,404142,0,75509,13,0,0,4784
1603,3,28733,0,0,0,0,0,4650
1604,3,26965,0,7346,13,0,0,4653
1605,2,278437,0,50888,26,0,0,4744
1606,3,5074,0,500,1,0,0,4730
1607,3,43338,0,1000,4,1000,4,4275
1608,3,23551,0,2375,12,0,0,4663
1609,3,32015,0,6000,6,0,0,4574
1610,3,65435,0,1000,2,500,1,4786
1611,3,39079,0,3070,5,0,0,4750
1612,3,108616,0,36476,13,0,0,4644
1613,3,80154,0,47270,14,0,0,4352
1614,3,25563,0,303,8,0,0,3511
1615,3,18007,0,33237,15,0,0,4665
1616,3,51752,0,25962,20,0,0,4631
1617,3,21540,0,1188,9,0,0,4791
1618,2,233057,0,102840,11,0,0,4791
1619,2,196079,0,56890,21,0,0,4791
1620,2,276607,0,11430,14,6430,11,4791
1621,3,20681,0,0,0,0,0,4939
1622,3,155278,0,27200,16,0,0,4926
1623,3,194949,0,10121,13,4621,10,4930
1624,2,307260,783,40533,24,250,1,4791
1625,3,105588,0,22973,3,0,0,4805
1626,3,41366,0,27148,15,0,0,4806
1627,3,59445,0,5500,21,500,2,4843
1628,2,130920,2643,30299,20,1100,6,4793
1629,3,49777,2360,12241,12,0,0,4777
1630,3,58778,0,28325,13,0,0,4919
1631,3,38224,0,2587,10,0,0,4824
1632,3,93700,0,58745,14,0,0,4827
1633,2,533120,0,120983,18,0,0,4827
1634,3,34941,0,23718,16,0,0,4755
1635,3,115197,0,17638,24,0,0,4820
1636,3,31230,0,815,5,815,5,4931
1637,3,98604,0,17490,15,0,0,4919
1638,3,385195,0,0,0,0,0,4903
1639,2,136104,0,68988,51,2069,8,4916
1640,3,23984,0,2737,14,0,0,4905
1641,2,169947,0,48140,21,0,0,4895
1642,2,71264,0,94161,17,1000,2,4903
1643,3,71610,0,20918,14,0,0,4895
1644,3,151152,0,13635,21,1100,1,4895
1645,2,164178,2364,35314,23,1100,3,4883
1646,3,18601,0,100,1,0,0,4888
1647,3,49331,0,23572,12,100,1,4888
1648,3,43326,0,4164,12,0,0,4881
1649,3,12112,0,0,0,0,0,4882
1650,3,98343,0,31961,16,0,0,4971
1651,3,83006,0,45167,13,0,0,4906
1652,3,110980,0,12900,8,950,4,4853
1653,3,78032,0,24046,23,0,0,4862
1654,3,176262,0,12678,8,150,1,4862
1655,3,239576,0,13301,12,0,0,4849
1656,2,642756,0,37889,15,1000,2,4841
1657,3,41370,0,51335,9,0,0,4842
1658,3,92905,0,1766,10,0,0,4827
1659,3,7430,0,10500,5,0,0,4791
1660,3,68390,0,3450,3,950,2,4754
1661,3,18366,0,1100,3,1100,3,4783
1662,3,197673,0,48932,15,0,0,4775
1663,3,11789,0,28756,20,900,2,4775
1664,3,213539,0,2750,15,0,0,4751
1665,3,13310,0,0,0,0,0,4755
1666,2,207395,0,55903,17,500,1,4761
1667,3,25688,2396,3103,10,0,0,4754
1668,3,259582,0,3833,21,1762,9,4638
1669,3,288379,0,15942,8,1442,5,4741
1670,3,3580,0,130,3,0,0,4730
1671,2,84305,0,78931,15,0,0,4734
1672,3,4780,0,0,0,0,0,4733
1673,2,88192,0,47848,22,500,1,4784
1674,3,105665,0,31226,13,0,0,4727
1675,3,24756,0,7720,26,500,2,4723
1676,2,51304,1362,11611,40,10075,36,4708
1677,3,12404,0,1950,7,1200,4,4701
1678,3,80988,0,4413,5,0,0,4707
1679,3,5617,0,4400,4,400,1,4706
1680,2,68023,0,119512,33,500,1,4702
1681,3,108100,0,45113,17,1000,2,4699
1682,3,17470,0,4100,9,2500,5,4691
1683,2,138332,0,67836,17,0,0,4692
1684,3,4087,0,500,4,0,0,4684
1685,3,40264,0,19137,13,0,0,4684
1686,3,13290,0,3175,5,0,0,4679
1687,3,130761,0,52423,15,0,0,4674
1688,3,14371,0,28723,13,0,0,4671
1689,3,25322,0,23821,16,0,0,4673
1690,3,55356,0,23871,15,0,0,4660
1691,2,134501,0,59855,32,1193,2,4663
1692,3,63311,0,29318,11,0,0,4667
1693,3,90307,0,3150,3,650,2,4664
1694,3,2198,0,16070,12,0,0,4658
1695,3,43749,5583,9557,5,0,0,4664
1696,3,7730,0,375,3,0,0,4659
1697,3,16171,0,2875,16,0,0,4656
1698,3,192108,1000,10200,3,200,2,4656
1699,3,35895,0,15720,11,0,0,4649
1700,3,46578,0,8322,12,0,0,4645
1701,3,54309,0,6772,7,250,1,4698
1702,3,45613,0,29117,16,350,1,4625
1703,3,297127,0,27415,16,0,0,4631
1704,3,93148,0,7776,18,0,0,4631
1705,3,27905,0,3794,11,0,0,4628
1706,3,139983,0,17289,24,100,2,4629
1707,2,188703,0,62973,53,500,1,4625
1708,3,19479,0,2250,4,0,0,4625
1709,3,63635,0,5175,31,50,1,4622
1710,3,77203,0,66817,16,0,0,4646
1711,3,19020,0,330,3,0,0,4614
1712,3,61172,0,6875,10,0,0,4609
1713,3,7342,0,0,0,0,0,4604
1714,3,62076,0,11221,15,1050,2,4603
1715,3,13046,0,0,0,0,0,4597
1716,2,11527,0,16874,27,3880,6,4583
1717,3,77814,0,43914,17,0,0,4587
1718,2,75303,0,74990,15,0,0,4598
1719,3,7545,0,616,6,0,0,4587
1720,3,26972,0,0,0,0,0,4587
1721,2,184805,0,52755,22,0,0,4726
1722,2,93971,0,62023,22,450,3,4580
1723,3,66328,0,40522,14,0,0,4575
1724,3,51745,0,41377,14,0,0,4606
1725,3,64341,0,63621,13,0,0,4568
1726,3,49708,0,0,0,0,0,4560
1727,3,46926,0,27889,15,0,0,4554
1728,2,199418,1000,25590,39,3199,9,4548
1729,3,9126,0,1202,13,350,1,4554
1730,3,95109,0,26149,8,0,0,4593
1731,3,65706,0,21958,17,0,0,4534
1732,3,9862,0,31280,15,0,0,4545
1733,2,253349,0,68947,18,1000,2,4545
1734,3,25541,0,660,3,0,0,4520
1735,3,5580,0,60,2,0,0,4533
1736,2,37514,0,35874,31,500,1,4537
1737,3,67083,0,4600,4,500,1,4532
1738,3,92646,0,27177,16,0,0,4523
1739,3,21110,0,3402,12,0,0,4516
1740,2,102570,0,70503,20,0,0,4524
1741,3,15876,0,0,0,0,0,4512
1742,3,8957,0,0,0,0,0,4509
1743,3,5375,0,2000,9,0,0,4509
1744,2,109114,0,31956,27,0,0,4512
1745,3,23432,0,1162,10,0,0,4510
1746,3,111384,0,26669,14,0,0,4505
1747,3,69880,0,4635,5,0,0,4552
1748,3,11289,0,1500,5,0,0,4492
1749,3,119676,500,550,4,550,4,4485
1750,3,21847,0,929,4,903,3,4491
1751,2,40808,0,38612,27,400,2,4490
1752,3,47509,0,21210,10,1000,2,4490
1753,2,20248,0,18507,37,1700,5,4488
1754,3,3441,0,1643,6,0,0,4484
1755,3,35216,0,9959,14,0,0,4481
1756,3,63036,0,9006,14,0,0,4475
1757,3,20844,0,20844,10,0,0,4474
1758,3,42420,0,1000,1,0,0,4461
1759,3,36254,0,7232,7,0,0,4453
1760,3,22412,0,11654,12,0,0,4460
1761,3,11512,0,3667,14,0,0,4460
1762,3,1703,0,1230,4,0,0,4390
1763,2,51471,0,15505,32,412,1,4450
1764,3,70518,0,2000,3,1000,2,4450
1765,3,431824,0,30480,16,500,1,4443
1766,3,25577,0,33420,18,0,0,4432
1767,3,17111,0,13577,10,0,0,4434
1768,3,99336,0,14195,14,500,1,4453
1769,3,67612,0,0,0,0,0,4442
1770,3,38918,0,6505,29,618,2,4442
1771,3,72812,0,16930,17,50,1,4442
1772,3,134937,0,500,1,0,0,4427
1773,3,121688,0,31631,15,0,0,4420
1774,3,162410,0,20203,17,0,0,4420
1775,3,59821,500,4200,4,200,2,4419
1776,3,96053,0,2200,6,2200,6,4391
1777,3,171946,0,19198,28,0,0,4397
1778,3,15737,0,220,3,0,0,4404
1779,3,77814,0,14786,11,0,0,4394
1780,3,53768,0,4798,16,450,1,4387
1781,2,245731,0,34322,35,0,0,4385
1782,3,87366,0,18012,16,0,0,4380
1783,3,56461,0,40190,14,0,0,4359
1784,3,46855,0,8845,17,0,0,4379
1785,3,53027,0,0,0,0,0,4585
1786,2,96610,0,66298,22,0,0,4362
1787,3,61450,0,7927,10,0,0,4383
1788,3,18538,0,2200,3,0,0,4344
1789,3,28319,0,18449,13,0,0,4392
1790,3,107360,0,15641,15,0,0,4423
1791,3,32510,0,14568,13,0,0,4341
1792,3,9753,0,1235,3,0,0,4343
1793,3,13033,0,1625,6,0,0,4334
1794,3,17609,0,803,5,803,5,4317
1795,3,104052,0,6016,12,0,0,4331
1796,3,13878,0,0,0,0,0,4317
1797,3,7254,0,0,0,0,0,4323
1798,3,12560,0,1282,6,1282,6,4324
1799,3,94938,0,12999,21,0,0,4310
1800,3,86143,0,29652,11,500,1,4317
1801,3,138512,0,30130,15,50,1,4313
1802,3,66875,0,3206,17,0,0,4308
1803,3,96026,0,25670,19,0,0,4310
1804,3,31572,0,0,0,0,0,4299
1805,3,11834,0,0,0,0,0,4306
1806,3,23552,0,36165,11,0,0,4300
1807,3,66052,0,8380,8,0,0,4301
1808,3,55639,0,2750,15,0,0,4299
1809,3,68226,0,3147,8,200,2,4299
1810,2,37953,0,62571,28,0,0,4282
1811,3,17810,0,1375,4,0,0,4294
1812,3,21915,0,7000,33,0,0,4289
1813,3,32563,0,4200,3,200,1,4282
1814,3,49479,0,5500,24,100,1,4282
1815,3,23854,0,22498,18,250,3,4274
1816,3,60049,0,0,0,0,0,4278
1817,3,75112,0,35532,14,500,1,4271
1818,3,19787,0,2016,9,500,1,4258
1819,3,30664,0,21242,22,700,5,4268
1820,3,91716,0,6978,12,0,0,4267
1821,3,219174,0,4500,5,2000,4,4265
1822,3,16495,0,18779,11,0,0,4261
1823,3,25963,0,8183,25,0,0,4244
1824,3,1701,0,10,1,0,0,4260
1825,3,73852,0,0,0,0,0,4252
1826,3,12791,0,0,0,0,0,4246
1827,3,39020,0,1295,4,0,0,4246
1828,3,1076,0,11379,8,0,0,4233
1829,3,34443,1440,2125,10,0,0,4233
1830,3,4735,0,275,2,0,0,4257
1831,3,41279,967,3664,4,3164,3,4233
1832,3,4708,0,1000,1,0,0,4232
1833,3,63090,0,12059,20,350,3,4231
1834,3,156544,0,46593,13,0,0,4225
1835,3,12239,0,2912,5,0,0,4226
1836,3,101464,0,14610,13,0,0,4223
1837,3,55147,0,29219,13,0,0,4225
1838,3,59424,0,36600,23,1000,3,4211
1839,3,52084,0,4836,7,0,0,4222
1840,2,368535,0,146201,21,2600,6,4210
1841,3,116288,0,65073,18,0,0,4209
1842,2,114508,0,29960,22,1250,8,4226
1843,3,456509,0,500,1,500,1,4201
1844,3,19634,0,0,0,0,0,4198
1845,3,56258,0,38591,23,500,1,4197
1846,2,102373,0,67212,33,6600,14,4190
1847,3,20426,0,3993,7,3493,6,4194
1848,3,13034,0,60000,6,0,0,4169
1849,3,22455,0,38814,17,0,0,4175
1850,3,11604,0,95,2,0,0,4177
1851,3,72510,0,31469,12,0,0,4169
1852,3,33383,0,0,0,0,0,4163
1853,3,181200,0,7514,21,0,0,4159
1854,3,17500,0,17500,2,0,0,4167
1855,3,22751,0,4500,9,4500,9,4166
1856,3,12465,0,380,3,0,0,4162
1857,3,6316,0,0,0,0,0,4149
1858,3,66860,0,12667,20,980,5,4155
1859,3,975,0,350,3,0,0,4519
1860,2,197973,0,72345,14,1029,2,4155
1861,3,50909,0,14830,18,0,0,4135
1862,3,79500,0,21489,15,0,0,4146
1863,3,15875,0,24918,12,0,0,4141
1864,3,159109,0,19554,24,1557,6,4138
1865,3,12906,0,0,0,0,0,4124
1866,3,14155,0,3250,19,0,0,4134
1867,3,576,0,12082,14,0,0,4128
1868,3,48896,0,4081,12,3397,10,4139
1869,3,27669,0,3375,20,0,0,4127
1870,3,21708,0,12811,13,0,0,4100
1871,3,10643,0,40585,14,850,2,4107
1872,3,264685,0,57505,16,0,0,4112
1873,3,35433,0,1600,3,0,0,4113
1874,3,162369,0,41359,15,500,1,4113
1875,3,6206,0,375,3,0,0,4107
1876,3,226941,1000,44771,17,0,0,4099
1877,2,94544,0,111827,8,350,1,4105
1878,2,128302,0,132263,32,400,2,4103
1879,3,3664,0,0,0,0,0,4089
1880,3,56017,0,3905,6,1668,1,4086
1881,2,40835,0,50602,39,2250,10,4090
1882,3,24496,0,4000,3,500,1,4086
1883,3,36033,0,36033,13,0,0,4079
1884,3,12766,0,1900,4,400,2,4072
1885,2,147596,0,19175,19,16675,18,4076
1886,3,16489,0,4851,27,0,0,4064
1887,3,84516,0,22713,15,0,0,4063
1888,3,74147,0,8315,16,50,1,4064
1889,3,24887,0,0,0,0,0,4047
1890,2,56954,0,29409,32,0,0,4051
1891,3,8647,0,0,0,0,0,4036
1892,3,37114,0,21623,12,0,0,4040
1893,3,50715,0,39211,13,0,0,4051
1894,3,149305,0,49893,19,0,0,4030
1895,3,225665,0,4288,15,500,1,4048
1896,3,20534,0,589,7,0,0,4021
1897,3,3962,0,292,8,0,0,4027
1898,3,5112,0,0,0,0,0,4020
1899,2,67358,0,67027,34,500,1,4379
1900,3,11925,0,400,4,400,4,4015
1901,3,30300,0,2160,7,0,0,4002
1902,3,39139,0,710,4,0,0,3967
1903,3,52440,0,500,1,0,0,4026
1904,3,23329,0,6326,3,0,0,4008
1905,3,10679,0,13363,12,0,0,4001
1906,3,53487,0,0,0,0,0,3991
1907,3,355423,5009,20500,20,100,1,3963
1908,3,9052,0,280,2,0,0,3987
1909,3,129972,0,15081,18,500,1,3986
1910,2,283670,0,39260,39,200,1,3972
1911,2,189054,0,17900,25,7400,23,3985
1912,3,150312,0,1000,1,0,0,3967
1913,3,33517,0,1250,2,250,1,3978
1914,3,97750,0,12616,16,600,2,4074
1915,3,59035,0,245,4,0,0,3960
1916,3,132335,0,30273,14,0,0,3974
1917,2,82981,0,105325,44,1000,2,3964
1918,3,52139,0,16314,14,250,1,3965
1919,3,123313,0,31595,15,0,0,3959
1920,3,131755,909,37299,16,0,0,3952
1921,3,46440,0,5582,24,0,0,3952
1922,3,58970,0,13467,18,0,0,3946
1923,2,152367,0,43406,24,700,3,3938
1924,3,80534,0,20715,17,0,0,3949
1925,3,12184,0,1160,3,0,0,3939
1926,3,10355,0,6510,10,0,0,3918
1927,3,39947,0,1750,7,0,0,3922
1928,3,3082,0,0,0,0,0,3923
1929,3,37563,0,8142,14,0,0,3925
1930,2,145868,0,61068,18,10042,4,3925
1931,3,14231,0,4950,24,1700,5,3917
1932,3,87282,0,13480,10,0,0,3911
1933,3,11355,0,135,3,0,0,3916
1934,2,197239,0,53412,25,250,2,3914
1935,3,50586,0,0,0,0,0,3902
1936,3,54388,0,27516,14,0,0,3903
1937,3,30546,0,11304,14,0,0,3900
1938,3,24407,0,923,10,0,0,3910
1939,2,640169,0,82561,36,400,2,3895
1940,3,56213,0,3207,14,350,1,3900
